StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade
6102,Student6102,Male,80,31,87,3,Medium,75
6103,Student6103,Male,88,20,75,0,High,66
6104,Student6104,Female,98,31,81,1,High,80
6105,Student6105,Female,91,25,71,5,Low,73
6106,Student6106,Female,76,7,81,3,High,72
6107,Student6107,Male,87,27,62,2,High,70
6108,Student6108,Male,80,11,83,1,Low,62
6109,Student6109,Female,82,20,75,4,Medium,75
6110,Student6110,Male,88,8,72,2,Low,65
6111,Student6111,Female,98,11,65,3,Medium,71
6112,Student6112,Male,91,28,61,2,High,74
6113,Student6113,Female,96,33,95,5,Medium,90
6114,Student6114,Male,92,20,92,4,High,82
6115,Student6115,Female,80,24,88,1,Low,68
6116,Student6116,Male,81,5,90,5,Medium,70
6117,Student6117,Male,70,16,79,1,High,67
6118,Student6118,Female,82,33,93,5,High,89
6119,Student6119,Male,87,27,71,0,Medium,69
6120,Student6120,Male,79,28,82,5,High,82
6121,Student6121,Male,90,11,82,2,Low,72
6122,Student6122,Female,90,14,60,5,High,75
6123,Student6123,Male,86,32,89,0,High,80
6124,Student6124,Female,87,10,77,1,Medium,67
6125,Student6125,Male,98,6,64,1,Medium,65
6126,Student6126,Female,94,8,93,5,Medium,86
6127,Student6127,Female,76,32,89,1,Medium,75
6128,Student6128,Male,71,15,73,3,Low,65
6129,Student6129,Female,97,11,71,3,Medium,74
6130,Student6130,Male,96,17,63,5,High,78
6131,Student6131,Male,93,13,79,0,High,72
6132,Student6132,Female,80,32,72,3,Low,70
6133,Student6133,Female,79,25,61,2,High,71
6134,Student6134,Female,97,27,61,1,Medium,71
6135,Student6135,Female,76,17,65,4,High,64
6136,Student6136,Female,96,14,80,2,High,81
6137,Student6137,Female,79,29,83,3,High,72
6138,Student6138,Male,90,18,82,4,Low,74
6139,Student6139,Female,85,33,85,1,High,77
6140,Student6140,Female,77,32,76,1,Low,61
6141,Student6141,Male,71,11,71,0,High,63
6142,Student6142,Male,87,12,60,3,High,70
6143,Student6143,Female,78,33,94,0,Low,67
6144,Student6144,Female,73,26,67,0,High,61
6145,Student6145,Male,92,26,84,1,Low,71
6146,Student6146,Female,93,13,68,3,High,69
6147,Student6147,Female,89,27,95,5,Medium,83
6148,Student6148,Female,84,6,71,1,High,66
6149,Student6149,Female,95,19,92,4,Low,81
6150,Student6150,Female,83,9,72,3,Low,60
6151,Student6151,Male,74,31,74,4,Medium,73
6152,Student6152,Male,99,32,74,3,Low,75
6153,Student6153,Male,97,13,90,4,Medium,83
6154,Student6154,Male,75,5,66,4,High,67
6155,Student6155,Male,92,25,78,3,Medium,80
6156,Student6156,Male,88,35,90,3,Medium,86
6157,Student6157,Female,71,13,64,2,High,65
6158,Student6158,Male,97,25,92,4,Medium,89
6159,Student6159,Female,80,29,81,2,Medium,71
6160,Student6160,Male,75,27,84,2,High,71
6161,Student6161,Female,92,28,68,1,High,69
6162,Student6162,Female,74,19,74,1,Medium,64
6163,Student6163,Male,96,9,89,2,High,76
6164,Student6164,Female,97,7,65,4,Low,71
6165,Student6165,Female,96,33,70,5,High,82
6166,Student6166,Female,93,16,84,2,Low,70
6167,Student6167,Female,75,30,65,4,Low,61
6168,Student6168,Male,93,31,91,5,Medium,86
6169,Student6169,Male,83,6,67,1,High,60
6170,Student6170,Male,93,17,83,0,Medium,71
6171,Student6171,Female,82,19,72,0,High,62
6172,Student6172,Female,90,7,81,2,Low,69
6173,Student6173,Male,81,7,67,3,High,66
6174,Student6174,Female,83,33,92,5,High,83
6175,Student6175,Female,90,31,85,1,Medium,76
6176,Student6176,Female,86,10,88,5,Medium,77
6177,Student6177,Male,98,30,81,3,High,80
6178,Student6178,Male,79,9,62,3,Low,56
6179,Student6179,Male,90,17,76,2,Medium,75
6180,Student6180,Male,86,35,92,1,High,85
6181,Student6181,Female,77,30,64,3,Low,61
6182,Student6182,Female,97,28,90,3,High,86
6183,Student6183,Female,91,17,75,2,Medium,68
6184,Student6184,Female,83,19,82,2,High,75
6185,Student6185,Male,78,24,69,2,Medium,66
6186,Student6186,Female,95,18,87,3,Medium,78
6187,Student6187,Female,81,17,65,2,Medium,60
6188,Student6188,Male,80,21,74,5,Low,67
6189,Student6189,Male,97,31,84,1,High,82
6190,Student6190,Female,100,12,64,5,High,82
6191,Student6191,Female,98,33,87,5,Low,84
6192,Student6192,Female,93,7,74,4,Medium,72
6193,Student6193,Male,89,35,68,3,High,76
6194,Student6194,Male,91,34,76,3,High,82
6195,Student6195,Male,91,23,61,3,Medium,74
6196,Student6196,Female,87,18,66,5,High,76
6197,Student6197,Female,93,9,92,1,High,75
6198,Student6198,Female,80,15,95,5,High,83
6199,Student6199,Female,87,13,93,2,Medium,78
6200,Student6200,Female,87,32,94,5,Low,80
6201,Student6201,Female,87,24,86,4,High,85
6202,Student6202,Female,77,5,61,1,High,56
6203,Student6203,Female,91,32,80,1,High,77
6204,Student6204,Male,83,12,85,0,Low,60
6205,Student6205,Female,87,34,70,3,High,81
6206,Student6206,Female,74,10,63,0,Medium,55
6207,Student6207,Male,81,29,63,1,Medium,69
6208,Student6208,Female,83,5,75,0,Low,60
6209,Student6209,Female,75,13,65,3,High,66
6210,Student6210,Male,94,19,77,4,High,82
6211,Student6211,Male,96,6,75,2,High,70
6212,Student6212,Female,93,27,61,0,Low,65
6213,Student6213,Female,70,26,71,4,Low,65
6214,Student6214,Male,77,23,78,3,Low,63
6215,Student6215,Male,81,32,72,4,Low,72
6216,Student6216,Male,71,35,86,1,Medium,67
6217,Student6217,Female,85,5,67,1,Medium,66
6218,Student6218,Male,78,35,66,4,High,75
6219,Student6219,Male,78,34,70,5,Low,69
6220,Student6220,Female,84,5,94,3,High,80
6221,Student6221,Male,93,8,88,5,Medium,79
6222,Student6222,Female,85,9,93,3,Medium,72
6223,Student6223,Female,73,9,77,5,Medium,65
6224,Student6224,Male,70,28,95,1,High,77
6225,Student6225,Female,79,27,89,0,High,71
6226,Student6226,Male,88,16,81,5,Low,73
6227,Student6227,Male,82,15,67,0,High,61
6228,Student6228,Male,87,11,71,4,High,69
6229,Student6229,Female,74,12,62,3,High,59
6230,Student6230,Female,77,19,70,1,Low,56
6231,Student6231,Female,91,35,64,4,Medium,77
6232,Student6232,Female,81,16,65,4,High,72
6233,Student6233,Female,79,6,68,5,High,65
6234,Student6234,Male,93,19,66,5,High,75
6235,Student6235,Female,90,16,94,1,High,79
6236,Student6236,Male,74,26,65,4,High,68
6237,Student6237,Female,83,14,81,4,Medium,76
6238,Student6238,Male,78,27,94,0,Medium,74
6239,Student6239,Male,75,11,79,3,High,66
6240,Student6240,Female,79,5,77,0,High,63
6241,Student6241,Female,94,24,65,4,Low,68
6242,Student6242,Female,98,29,78,5,High,84
6243,Student6243,Female,97,19,69,3,Medium,72
6244,Student6244,Female,84,34,94,4,Low,83
6245,Student6245,Female,80,9,78,0,High,69
6246,Student6246,Male,81,14,76,3,High,71
6247,Student6247,Male,86,9,69,1,High,66
6248,Student6248,Female,88,8,62,2,Medium,60
6249,Student6249,Female,71,33,92,4,High,78
6250,Student6250,Female,98,18,87,5,High,91
6251,Student6251,Male,83,19,73,4,High,73
6252,Student6252,Male,94,24,72,4,Medium,77
6253,Student6253,Male,72,30,76,5,Low,71
6254,Student6254,Female,77,32,81,3,High,73
6255,Student6255,Male,99,34,77,0,High,79
6256,Student6256,Male,80,20,63,3,Medium,65
6257,Student6257,Female,94,35,61,4,High,76
6258,Student6258,Male,74,35,85,5,High,81
6259,Student6259,Female,83,16,70,1,Medium,66
6260,Student6260,Female,76,34,85,0,High,72
6261,Student6261,Male,76,35,71,5,High,80
6262,Student6262,Female,72,35,82,3,Low,73
6263,Student6263,Female,100,31,63,1,Medium,73
6264,Student6264,Male,99,21,65,5,Low,79
6265,Student6265,Male,100,14,76,0,High,76
6266,Student6266,Male,79,19,60,2,Low,59
6267,Student6267,Female,98,5,92,1,High,76
6268,Student6268,Female,83,33,71,4,Medium,73
6269,Student6269,Female,88,22,62,5,Low,71
6270,Student6270,Male,87,29,90,1,High,81
6271,Student6271,Female,77,21,79,3,Medium,70
6272,Student6272,Male,75,12,80,4,High,69
6273,Student6273,Female,78,14,63,3,High,69
6274,Student6274,Male,71,23,75,1,Low,58
6275,Student6275,Female,91,11,62,0,High,68
6276,Student6276,Female,99,18,67,1,High,77
6277,Student6277,Female,93,10,81,0,High,74
6278,Student6278,Female,81,8,91,0,Medium,63
6279,Student6279,Male,70,7,89,3,High,68
6280,Student6280,Male,82,21,83,4,High,79
6281,Student6281,Female,100,23,71,4,High,81
6282,Student6282,Female,97,23,63,5,High,77
6283,Student6283,Male,75,32,91,0,High,72
6284,Student6284,Male,97,16,86,5,High,83
6285,Student6285,Female,81,12,74,3,High,71
6286,Student6286,Female,71,23,79,3,High,73
6287,Student6287,Female,82,27,77,3,High,77
6288,Student6288,Female,82,10,70,3,High,71
6289,Student6289,Male,93,9,82,5,Low,76
6290,Student6290,Male,100,18,87,2,High,83
6291,Student6291,Female,93,29,65,5,Medium,76
6292,Student6292,Female,83,29,86,2,Low,75
6293,Student6293,Male,84,24,87,2,High,74
6294,Student6294,Female,93,13,72,4,Low,66
6295,Student6295,Male,90,15,77,1,High,71
6296,Student6296,Male,71,24,71,0,Low,59
6297,Student6297,Male,73,10,61,2,High,61
6298,Student6298,Female,70,31,76,5,Medium,68
6299,Student6299,Female,96,15,80,4,Low,77
6300,Student6300,Male,77,34,87,0,Medium,72
6301,Student6301,Female,73,15,74,0,High,65
6302,Student6302,Female,75,19,84,5,High,74
6303,Student6303,Female,100,32,69,5,Medium,81
6304,Student6304,Male,91,25,84,0,Low,74
6305,Student6305,Female,77,22,70,3,Medium,65
6306,Student6306,Female,71,27,67,4,Low,59
6307,Student6307,Male,100,33,61,5,High,79
6308,Student6308,Male,99,26,74,2,Medium,79
6309,Student6309,Female,77,22,67,5,High,73
6310,Student6310,Female,74,6,74,1,High,58
6311,Student6311,Male,92,7,78,5,Medium,73
6312,Student6312,Male,75,33,77,3,Medium,71
6313,Student6313,Female,88,12,84,3,Medium,75
6314,Student6314,Female,74,11,85,1,High,67
6315,Student6315,Female,87,23,61,2,High,73
6316,Student6316,Female,89,30,64,1,High,74
6317,Student6317,Female,85,21,73,3,High,74
6318,Student6318,Female,87,7,90,5,Medium,74
6319,Student6319,Male,98,32,94,4,High,94
6320,Student6320,Male,78,17,86,3,Medium,72
6321,Student6321,Female,78,18,72,2,Low,66
6322,Student6322,Male,70,10,74,3,Medium,66
6323,Student6323,Male,100,26,85,4,High,86
6324,Student6324,Female,87,10,83,4,Low,67
6325,Student6325,Male,95,21,63,5,High,74
6326,Student6326,Male,77,24,84,0,Low,62
6327,Student6327,Female,90,32,63,5,High,81
6328,Student6328,Female,94,22,65,4,Medium,72
6329,Student6329,Female,88,6,71,3,High,69
6330,Student6330,Male,89,18,74,4,Medium,77
6331,Student6331,Female,99,12,78,3,High,80
6332,Student6332,Female,81,30,68,3,High,71
6333,Student6333,Male,95,7,60,4,Medium,68
6334,Student6334,Female,75,12,95,1,Medium,69
6335,Student6335,Male,79,30,70,2,High,72
6336,Student6336,Female,99,22,83,0,Low,72
6337,Student6337,Female,85,8,63,5,High,69
6338,Student6338,Female,92,35,65,5,Medium,80
6339,Student6339,Female,94,7,85,2,Medium,77
6340,Student6340,Male,95,22,73,0,Medium,71
6341,Student6341,Male,79,24,94,2,Medium,79
6342,Student6342,Female,82,35,83,1,High,78
6343,Student6343,Male,87,26,71,4,High,73
6344,Student6344,Male,90,17,73,5,Medium,79
6345,Student6345,Male,78,20,70,5,High,75
6346,Student6346,Female,98,34,66,5,Low,79
6347,Student6347,Female,100,31,79,3,Medium,84
6348,Student6348,Female,70,7,80,4,High,67
6349,Student6349,Male,93,15,93,3,Low,73
6350,Student6350,Male,71,30,65,5,High,69
6351,Student6351,Female,78,31,65,0,High,67
6352,Student6352,Male,70,15,83,0,High,63
6353,Student6353,Female,89,22,87,4,High,86
6354,Student6354,Female,76,8,66,2,High,59
6355,Student6355,Male,87,11,71,1,Medium,68
6356,Student6356,Female,95,5,79,2,High,73
6357,Student6357,Male,71,8,79,0,High,59
6358,Student6358,Male,90,33,94,5,High,85
6359,Student6359,Male,92,21,65,1,Medium,65
6360,Student6360,Female,100,13,68,0,Medium,73
6361,Student6361,Female,76,25,67,5,Low,62
6362,Student6362,Male,82,10,73,0,High,66
6363,Student6363,Male,77,10,87,3,Medium,72
6364,Student6364,Male,80,12,90,4,High,81
6365,Student6365,Male,99,24,64,4,Medium,79
6366,Student6366,Female,93,9,84,2,High,80
6367,Student6367,Female,93,19,84,3,High,76
6368,Student6368,Male,73,20,60,3,Medium,65
6369,Student6369,Female,84,32,90,4,Medium,78
6370,Student6370,Male,77,19,89,5,Low,71
6371,Student6371,Female,81,17,78,5,High,75
6372,Student6372,Female,97,33,70,3,High,84
6373,Student6373,Female,92,25,78,2,Low,71
6374,Student6374,Female,84,12,89,5,Low,72
6375,Student6375,Male,85,33,74,1,High,70
6376,Student6376,Female,94,6,76,4,Medium,70
6377,Student6377,Male,87,32,89,1,Medium,76
6378,Student6378,Male,83,18,65,0,High,69
6379,Student6379,Male,92,17,71,4,High,79
6380,Student6380,Male,91,8,89,1,High,75
6381,Student6381,Male,94,24,85,1,Medium,72
6382,Student6382,Male,99,8,88,0,High,76
6383,Student6383,Female,96,22,80,1,High,79
6384,Student6384,Male,72,14,65,0,High,59
6385,Student6385,Female,88,14,81,5,Medium,73
6386,Student6386,Male,96,14,73,5,Low,76
6387,Student6387,Male,78,9,68,1,High,60
6388,Student6388,Male,80,23,60,3,High,65
6389,Student6389,Female,74,25,63,1,High,67
6390,Student6390,Female,86,22,90,3,High,78
6391,Student6391,Male,93,35,66,5,Medium,82
6392,Student6392,Male,97,23,76,2,Low,74
6393,Student6393,Female,93,26,61,4,High,72
6394,Student6394,Male,75,34,90,4,High,78
6395,Student6395,Male,81,26,77,3,High,72
6396,Student6396,Female,75,23,72,4,Medium,65
6397,Student6397,Female,87,26,89,1,Medium,72
6398,Student6398,Female,96,34,92,5,High,95
6399,Student6399,Male,92,13,87,3,Medium,80
6400,Student6400,Female,86,23,85,3,Medium,80
6401,Student6401,Female,70,9,75,4,Medium,63
6402,Student6402,Female,80,34,81,3,High,79
6403,Student6403,Female,83,32,83,2,Low,74
6404,Student6404,Male,81,26,90,5,Medium,82
6405,Student6405,Male,87,31,80,3,Medium,74
6406,Student6406,Female,96,16,82,2,Medium,80
6407,Student6407,Male,94,22,91,4,High,83
6408,Student6408,Male,75,7,75,2,High,69
6409,Student6409,Male,84,35,86,5,Low,81
6410,Student6410,Male,78,7,64,2,High,62
6411,Student6411,Male,94,30,75,4,High,82
6412,Student6412,Male,100,32,78,5,Low,83
6413,Student6413,Female,86,11,66,2,Medium,61
6414,Student6414,Female,93,30,79,3,High,82
6415,Student6415,Female,71,9,74,4,High,65
6416,Student6416,Female,83,6,79,5,Low,72
6417,Student6417,Female,79,22,67,2,High,69
6418,Student6418,Female,79,5,73,0,High,62
6419,Student6419,Male,95,21,76,1,High,76
6420,Student6420,Male,83,20,69,5,Low,71
6421,Student6421,Female,71,13,82,5,High,75
6422,Student6422,Male,80,14,84,3,Medium,69
6423,Student6423,Female,92,29,60,2,Medium,69
6424,Student6424,Male,72,31,86,0,Medium,69
6425,Student6425,Female,88,15,65,0,Medium,67
6426,Student6426,Male,98,8,94,2,Medium,80
6427,Student6427,Male,97,20,60,2,High,76
6428,Student6428,Female,74,11,75,1,High,66
6429,Student6429,Female,92,22,61,1,High,71
6430,Student6430,Female,72,10,93,2,Medium,70
6431,Student6431,Female,97,28,74,0,Medium,76
6432,Student6432,Female,89,23,70,5,Medium,79
6433,Student6433,Male,73,25,78,1,Medium,62
6434,Student6434,Male,71,5,81,0,Low,56
6435,Student6435,Female,78,22,65,3,High,73
6436,Student6436,Female,90,12,90,4,Medium,81
6437,Student6437,Male,84,25,87,4,High,81
6438,Student6438,Female,84,14,68,3,High,72
6439,Student6439,Male,99,8,62,2,High,69
6440,Student6440,Female,93,35,68,3,High,81
6441,Student6441,Female,92,35,88,3,Medium,87
6442,Student6442,Male,90,34,94,3,Low,81
6443,Student6443,Female,79,18,78,2,Low,61
6444,Student6444,Male,77,20,68,4,Low,63
6445,Student6445,Female,70,25,92,2,Medium,74
6446,Student6446,Male,83,15,65,4,Medium,70
6447,Student6447,Female,73,34,76,4,Medium,68
6448,Student6448,Male,93,33,77,4,Medium,77
6449,Student6449,Male,76,23,72,0,Low,56
6450,Student6450,Female,84,11,62,2,Low,62
6451,Student6451,Female,75,10,72,2,Medium,59
6452,Student6452,Female,87,32,65,3,Low,72
6453,Student6453,Male,94,17,92,0,High,79
6454,Student6454,Female,87,34,79,1,High,74
6455,Student6455,Male,84,17,78,3,Medium,71
6456,Student6456,Female,90,33,88,5,High,90
6457,Student6457,Male,70,9,91,1,Medium,64
6458,Student6458,Female,92,18,89,1,Low,76
6459,Student6459,Female,90,22,84,4,High,81
6460,Student6460,Female,90,13,66,1,High,69
6461,Student6461,Male,95,9,90,5,Medium,86
6462,Student6462,Female,91,7,61,1,Low,64
6463,Student6463,Male,98,23,72,5,Medium,84
6464,Student6464,Female,92,23,64,1,High,75
6465,Student6465,Female,89,29,85,0,High,76
6466,Student6466,Male,81,19,94,5,Low,79
6467,Student6467,Female,86,35,82,5,Low,76
6468,Student6468,Male,73,17,92,0,Medium,65
6469,Student6469,Male,87,29,83,2,High,82
6470,Student6470,Male,91,15,91,0,High,77
6471,Student6471,Male,98,35,63,3,High,78
6472,Student6472,Male,70,29,63,4,Medium,67
6473,Student6473,Male,72,32,73,1,Low,62
6474,Student6474,Female,89,34,70,3,High,74
6475,Student6475,Male,84,29,80,5,Medium,76
6476,Student6476,Male,99,35,95,0,High,87
6477,Student6477,Male,100,9,94,4,Low,76
6478,Student6478,Male,71,20,63,0,Medium,58
6479,Student6479,Female,70,28,77,5,High,73
6480,Student6480,Male,84,14,62,1,Low,61
6481,Student6481,Male,87,33,86,0,High,73
6482,Student6482,Male,71,17,84,1,High,71
6483,Student6483,Male,83,29,70,3,High,72
6484,Student6484,Male,83,32,84,1,High,80
6485,Student6485,Female,74,34,69,2,Low,60
6486,Student6486,Male,72,8,61,2,Medium,60
6487,Student6487,Female,73,33,92,0,Medium,72
6488,Student6488,Male,93,20,94,1,High,84
6489,Student6489,Female,100,5,86,4,Low,77
6490,Student6490,Female,92,16,71,1,High,71
6491,Student6491,Female,80,24,80,0,Low,66
6492,Student6492,Female,88,22,83,4,Medium,79
6493,Student6493,Female,97,35,73,3,High,86
6494,Student6494,Male,72,35,71,4,High,77
6495,Student6495,Female,81,14,93,2,Medium,70
6496,Student6496,Female,94,12,64,4,Medium,74
6497,Student6497,Male,78,16,86,2,High,75
6498,Student6498,Female,99,19,67,5,High,77
6499,Student6499,Female,80,21,80,4,Medium,76
6500,Student6500,Male,93,5,70,4,Medium,72
6501,Student6501,Female,90,5,85,2,High,73
6502,Student6502,Male,97,34,92,2,High,86
6503,Student6503,Male,98,11,91,1,High,77
6504,Student6504,Male,74,13,79,5,High,75
6505,Student6505,Male,76,20,68,5,Medium,69
6506,Student6506,Male,78,7,70,1,Low,59
6507,Student6507,Female,79,16,88,2,Medium,74
6508,Student6508,Female,81,18,61,4,Medium,63
6509,Student6509,Male,83,9,84,1,High,74
6510,Student6510,Female,93,35,92,5,High,93
6511,Student6511,Female,79,32,69,1,High,65
6512,Student6512,Female,82,27,86,3,High,82
6513,Student6513,Male,72,31,79,3,Medium,74
6514,Student6514,Male,92,19,64,1,High,66
6515,Student6515,Male,72,35,79,5,Low,75
6516,Student6516,Male,84,13,89,4,High,77
6517,Student6517,Male,87,33,69,0,Low,64
6518,Student6518,Female,91,25,83,4,Low,81
6519,Student6519,Female,82,13,84,4,Low,72
6520,Student6520,Male,100,26,62,4,High,81
6521,Student6521,Female,88,10,95,4,Medium,78
6522,Student6522,Male,73,5,80,1,Low,56
6523,Student6523,Male,84,35,61,0,High,64
6524,Student6524,Male,89,27,61,5,Medium,74
6525,Student6525,Male,70,5,69,5,Medium,60
6526,Student6526,Male,79,32,64,5,Medium,75
6527,Student6527,Male,87,31,77,0,Medium,67
6528,Student6528,Female,91,15,84,4,High,80
6529,Student6529,Male,70,20,78,4,High,69
6530,Student6530,Male,73,9,66,0,High,58
6531,Student6531,Male,93,33,75,1,High,77
6532,Student6532,Male,90,24,73,3,Medium,71
6533,Student6533,Male,89,15,64,4,Medium,71
6534,Student6534,Male,97,35,70,0,High,79
6535,Student6535,Male,90,16,62,2,Low,66
6536,Student6536,Female,94,8,69,1,Medium,63
6537,Student6537,Male,83,6,84,5,Low,68
6538,Student6538,Female,84,26,70,3,Low,67
6539,Student6539,Female,80,25,89,2,Medium,74
6540,Student6540,Male,100,10,94,3,Medium,83
6541,Student6541,Female,90,22,92,2,High,82
6542,Student6542,Female,74,22,83,3,High,74
6543,Student6543,Male,88,17,91,1,Low,70
6544,Student6544,Female,97,7,81,2,Low,69
6545,Student6545,Male,72,23,73,2,Low,63
6546,Student6546,Female,96,26,95,5,High,89
6547,Student6547,Female,75,35,86,0,Medium,71
6548,Student6548,Male,72,17,72,2,Low,55
6549,Student6549,Male,95,6,65,1,High,64
6550,Student6550,Male,76,24,63,3,Medium,62
6551,Student6551,Male,95,28,87,1,Low,77
6552,Student6552,Male,75,12,77,2,High,65
6553,Student6553,Female,100,24,88,2,Medium,77
6554,Student6554,Male,90,19,60,3,Low,61
6555,Student6555,Female,80,35,90,5,High,87
6556,Student6556,Male,98,29,74,1,Low,74
6557,Student6557,Female,93,5,72,1,Medium,67
6558,Student6558,Female,82,9,76,4,High,72
6559,Student6559,Female,94,33,84,0,Medium,81
6560,Student6560,Female,99,29,93,0,Low,77
6561,Student6561,Male,83,21,68,1,Low,60
6562,Student6562,Female,77,25,85,1,High,76
6563,Student6563,Male,98,28,90,3,High,86
6564,Student6564,Female,78,18,60,0,Low,51
6565,Student6565,Male,74,14,83,3,Medium,70
6566,Student6566,Male,90,25,76,0,High,71
6567,Student6567,Male,95,15,71,3,High,75
6568,Student6568,Female,71,15,60,2,Low,58
6569,Student6569,Male,84,19,89,5,Low,76
6570,Student6570,Male,81,19,67,5,Medium,72
6571,Student6571,Male,81,6,90,1,Medium,65
6572,Student6572,Female,87,18,85,0,Medium,67
6573,Student6573,Male,75,14,92,0,High,67
6574,Student6574,Female,84,23,72,1,Low,67
6575,Student6575,Male,84,8,77,0,High,66
6576,Student6576,Female,82,11,64,0,High,66
6577,Student6577,Male,77,18,82,3,High,70
6578,Student6578,Female,100,32,70,2,High,79
6579,Student6579,Female,92,12,60,3,High,67
6580,Student6580,Female,77,8,64,4,Medium,61
6581,Student6581,Male,76,8,74,4,Medium,69
